W0408 13:47:31.513000 18488 site-packages\torch\_inductor\utils.py:1691] [0/0] Not enough SMs to use max_autotune_gemm mode
step:        0 | loss:  11.3129 | norm:   1.9483 | time:    17.75 | tok/s: 1227.964220 | lr: 0.000100
step:     7180 | loss:   3.1582 | norm:   3.0914 | time: 14840.31 | tok/s: 31998.545683 | lr: 0.010000
step:     7190 | loss:   3.0815 | norm:   1.6254 | time: 14860.86 | tok/s: 31994.284906 | lr: 0.010000
step:     7200 | loss:   3.0285 | norm:   1.6607 | time: 14881.42 | tok/s: 32011.528680 | lr: 0.010000
step:     7210 | loss:   3.7476 | norm:   2.1469 | time: 14901.98 | tok/s: 31993.789627 | lr: 0.010000
step:     7220 | loss:   3.1858 | norm:   1.9254 | time: 14922.54 | tok/s: 32014.104918 | lr: 0.010000
step:     7230 | loss:   3.2156 | norm:   1.5799 | time: 14943.09 | tok/s: 31993.402352 | lr: 0.010000
step:     7240 | loss:   3.1327 | norm:   2.0047 | time: 14963.65 | tok/s: 31985.067038 | lr: 0.010000
step:     7250 | loss:   3.1350 | norm:   1.6227 | time: 14984.20 | tok/s: 32001.943200 | lr: 0.010000
step:     7260 | loss:   3.1636 | norm:   1.5898 | time: 15004.75 | tok/s: 32003.273345 | lr: 0.010000
step:     7270 | loss:   3.2299 | norm:   1.9780 | time: 15025.35 | tok/s: 32001.339641 | lr: 0.010000
step:     7280 | loss:   3.2486 | norm:   1.5222 | time: 15045.90 | tok/s: 31999.894172 | lr: 0.010000
step:     7290 | loss:   3.2815 | norm:   2.2791 | time: 15066.50 | tok/s: 31979.697361 | lr: 0.010000
step:     7300 | loss:   3.2347 | norm:   1.4935 | time: 15087.06 | tok/s: 32019.646540 | lr: 0.010000
step:     7310 | loss:   3.3577 | norm:   2.3809 | time: 15107.62 | tok/s: 31972.295151 | lr: 0.010000
step:     7320 | loss:   3.6018 | norm:   2.1709 | time: 15128.21 | tok/s: 31990.587441 | lr: 0.010000
step:     7330 | loss:   3.0892 | norm:   1.8664 | time: 15148.78 | tok/s: 32021.183318 | lr: 0.010000
step:     7340 | loss:   3.3317 | norm:   2.3203 | time: 15169.34 | tok/s: 31987.043443 | lr: 0.010000
step:     7350 | loss:   3.2112 | norm:   1.9420 | time: 15189.89 | tok/s: 32001.615338 | lr: 0.010000
step:     7360 | loss:   3.1767 | norm:   1.3703 | time: 15210.45 | tok/s: 31987.974039 | lr: 0.010000
step:     7370 | loss:   3.1964 | norm:   2.3536 | time: 15231.01 | tok/s: 32042.045123 | lr: 0.010000
step:     7380 | loss:   3.2028 | norm:   2.1873 | time: 15251.56 | tok/s: 32001.689851 | lr: 0.010000
step:     7390 | loss:   3.2403 | norm:   1.6577 | time: 15272.12 | tok/s: 32007.644602 | lr: 0.010000
step:     7400 | loss:   3.2271 | norm:   1.5991 | time: 15292.67 | tok/s: 31999.663207 | lr: 0.010000
step:     7410 | loss:   3.3600 | norm:   2.0030 | time: 15313.27 | tok/s: 31980.794966 | lr: 0.010000
step:     7420 | loss:   3.4638 | norm:   1.9284 | time: 15333.83 | tok/s: 31971.919553 | lr: 0.010000
step:     7430 | loss:   3.1971 | norm:   1.5223 | time: 15354.39 | tok/s: 32014.011704 | lr: 0.010000
step:     7440 | loss:   3.2801 | norm:   2.0376 | time: 15374.95 | tok/s: 32001.645143 | lr: 0.010000
step:     7450 | loss:   3.2501 | norm:   1.8287 | time: 15395.50 | tok/s: 31983.254617 | lr: 0.010000
step:     7460 | loss:   3.2783 | norm:   4.0328 | time: 15416.06 | tok/s: 31987.106722 | lr: 0.010000
step:     7470 | loss:   3.2597 | norm:   2.4358 | time: 15436.66 | tok/s: 32011.092513 | lr: 0.010000
step:     7480 | loss:   3.2955 | norm:   1.8081 | time: 15457.22 | tok/s: 31992.557082 | lr: 0.010000
step:     7490 | loss:   3.2113 | norm:   3.1729 | time: 15477.77 | tok/s: 31997.566051 | lr: 0.010000
step:     7500 | loss:   3.2900 | norm:   3.3424 | time: 15498.32 | tok/s: 32013.635125 | lr: 0.010000
step:     7510 | loss:   3.3514 | norm:   1.9219 | time: 15518.88 | tok/s: 31993.588540 | lr: 0.010000
step:     7520 | loss:   3.2480 | norm:   1.6316 | time: 15539.44 | tok/s: 32005.978688 | lr: 0.010000
step:     7530 | loss:   3.2263 | norm:   2.0050 | time: 15560.03 | tok/s: 32012.084158 | lr: 0.010000
step:     7540 | loss:   3.1028 | norm:   1.7792 | time: 15580.59 | tok/s: 31980.452654 | lr: 0.010000
step:     7550 | loss:   3.1435 | norm:   1.6231 | time: 15601.15 | tok/s: 31996.374183 | lr: 0.010000
step:     7560 | loss:   3.2360 | norm:   1.9734 | time: 15621.71 | tok/s: 31998.415310 | lr: 0.010000
step:     7570 | loss:   3.1903 | norm:   1.6477 | time: 15642.26 | tok/s: 31979.641553 | lr: 0.010000
step:     7580 | loss:   3.0837 | norm:   1.4395 | time: 15662.82 | tok/s: 32014.101190 | lr: 0.010000
step:     7590 | loss:   3.3452 | norm:   3.6772 | time: 15684.93 | tok/s: 32043.229189 | lr: 0.010000
step:     7600 | loss:   3.1751 | norm:   1.7192 | time: 15705.47 | tok/s: 32014.474051 | lr: 0.010000
step:     7610 | loss:   3.1546 | norm:   1.9114 | time: 15726.01 | tok/s: 32014.984886 | lr: 0.010000
step:     7620 | loss:   3.1673 | norm:   1.5082 | time: 15746.56 | tok/s: 31995.428202 | lr: 0.010000
step:     7630 | loss:   3.1358 | norm:   2.4395 | time: 15767.10 | tok/s: 32026.391558 | lr: 0.010000
step:     7640 | loss:   3.2055 | norm:   1.6600 | time: 15787.64 | tok/s: 32036.413603 | lr: 0.010000
step:     7650 | loss:   3.1937 | norm:   1.9669 | time: 15808.18 | tok/s: 32007.927861 | lr: 0.010000
step:     7660 | loss:   3.4809 | norm:   1.9713 | time: 15828.73 | tok/s: 32015.544213 | lr: 0.010000
step:     7670 | loss:   3.1609 | norm:   1.4657 | time: 15849.27 | tok/s: 32035.263643 | lr: 0.010000
step:     7680 | loss:   3.0411 | norm:   1.7814 | time: 15869.82 | tok/s: 32016.081185 | lr: 0.010000
step:     7690 | loss:   3.1581 | norm:   1.5547 | time: 15890.36 | tok/s: 32045.044678 | lr: 0.010000
step:     7700 | loss:   3.0276 | norm:   1.8935 | time: 15910.90 | tok/s: 32039.079739 | lr: 0.010000
step:     7710 | loss:   3.0190 | norm:   1.4795 | time: 15931.43 | tok/s: 32032.441361 | lr: 0.010000
step:     7720 | loss:   3.0593 | norm:   1.9060 | time: 15951.98 | tok/s: 32049.404933 | lr: 0.010000
step:     7730 | loss:   3.0709 | norm:   1.5855 | time: 15972.52 | tok/s: 32063.708319 | lr: 0.010000
step:     7740 | loss:   3.1620 | norm:   1.7743 | time: 15993.10 | tok/s: 32033.370867 | lr: 0.010000
step:     7750 | loss:   3.0441 | norm:   1.7295 | time: 16013.64 | tok/s: 32008.181309 | lr: 0.010000
step:     7760 | loss:   2.9334 | norm:   2.9392 | time: 16034.19 | tok/s: 32008.867127 | lr: 0.010000
step:     7770 | loss:   3.0657 | norm:   1.4616 | time: 16054.77 | tok/s: 32035.390582 | lr: 0.010000
step:     7780 | loss:   3.1521 | norm:   2.0341 | time: 16075.32 | tok/s: 32010.980677 | lr: 0.010000
step:     7790 | loss:   3.1173 | norm:   1.8517 | time: 16095.86 | tok/s: 32016.144579 | lr: 0.010000
step:     7800 | loss:   3.0506 | norm:   1.5024 | time: 16116.40 | tok/s: 32024.865473 | lr: 0.010000
step:     7810 | loss:   3.2225 | norm:   2.3585 | time: 16136.95 | tok/s: 32024.872935 | lr: 0.010000
step:     7820 | loss:   3.2636 | norm:   1.9555 | time: 16157.49 | tok/s: 32024.596837 | lr: 0.010000
step:     7830 | loss:   3.2278 | norm:   1.6717 | time: 16178.06 | tok/s: 32044.297539 | lr: 0.010000
step:     7840 | loss:   3.2173 | norm:   1.5111 | time: 16198.61 | tok/s: 32018.844639 | lr: 0.010000
step:     7850 | loss:   3.2241 | norm:   1.6771 | time: 16219.15 | tok/s: 32024.298359 | lr: 0.009895
step:     7860 | loss:   3.4139 | norm:   1.6563 | time: 16239.69 | tok/s: 32014.433036 | lr: 0.009782
step:     7870 | loss:   3.2681 | norm:   1.6643 | time: 16260.24 | tok/s: 32039.102146 | lr: 0.009669
step:     7880 | loss:   3.2314 | norm:   1.6149 | time: 16280.79 | tok/s: 32033.173016 | lr: 0.009556
step:     7890 | loss:   3.2789 | norm:   1.5849 | time: 16301.36 | tok/s: 32025.111726 | lr: 0.009443
step:     7900 | loss:   3.4164 | norm:   1.6312 | time: 16321.90 | tok/s: 32056.095205 | lr: 0.009330
step:     7910 | loss:   3.0784 | norm:   1.4511 | time: 16342.43 | tok/s: 32056.278386 | lr: 0.009217
step:     7920 | loss:   3.2183 | norm:   1.3859 | time: 16362.97 | tok/s: 32028.697753 | lr: 0.009104
step:     7930 | loss:   3.2210 | norm:   1.4654 | time: 16383.51 | tok/s: 32018.564915 | lr: 0.008991
step:     7940 | loss:   3.3448 | norm:   1.6616 | time: 16404.09 | tok/s: 32030.922164 | lr: 0.008877
step:     7950 | loss:   3.0346 | norm:   1.9647 | time: 16424.67 | tok/s: 32007.301715 | lr: 0.008764
step:     7960 | loss:   3.0508 | norm:   1.2302 | time: 16445.21 | tok/s: 32002.300875 | lr: 0.008651
step:     7970 | loss:   3.1503 | norm:   1.5556 | time: 16465.75 | tok/s: 32036.533085 | lr: 0.008538
step:     7980 | loss:   3.0812 | norm:   1.3751 | time: 16486.29 | tok/s: 32035.442852 | lr: 0.008425
step:     7990 | loss:   3.1647 | norm:   1.4864 | time: 16506.83 | tok/s: 32024.697575 | lr: 0.008312
step:     8000 | loss:   3.0497 | norm:   1.5145 | time: 16527.37 | tok/s: 32033.785243 | lr: 0.008199
step:     8010 | loss:   3.0804 | norm:   1.3402 | time: 16547.90 | tok/s: 32049.475933 | lr: 0.008087
step:     8020 | loss:   3.0860 | norm:   1.3855 | time: 16568.44 | tok/s: 32024.331937 | lr: 0.007974
step:     8030 | loss:   3.0471 | norm:   1.0126 | time: 16588.99 | tok/s: 32034.199629 | lr: 0.007861
step:     8040 | loss:   3.1745 | norm:   1.1767 | time: 16609.56 | tok/s: 32031.452187 | lr: 0.007747
step:     8050 | loss:   3.0750 | norm:   1.4122 | time: 16630.10 | tok/s: 32003.679490 | lr: 0.007634
step:     8060 | loss:   3.1540 | norm:   1.2058 | time: 16650.64 | tok/s: 32027.488638 | lr: 0.007521
step:     8070 | loss:   3.1078 | norm:   1.1619 | time: 16671.22 | tok/s: 32038.859412 | lr: 0.007408
step:     8080 | loss:   3.0827 | norm:   1.1901 | time: 16691.77 | tok/s: 32032.564546 | lr: 0.007295
step:     8090 | loss:   2.9410 | norm:   1.0405 | time: 16714.04 | tok/s: 32076.762974 | lr: 0.007173
step:     8100 | loss:   3.0968 | norm:   1.1028 | time: 16734.58 | tok/s: 32030.963222 | lr: 0.007060
step:     8110 | loss:   3.2159 | norm:   1.4007 | time: 16755.12 | tok/s: 31970.261074 | lr: 0.006947
step:     8120 | loss:   2.9616 | norm:   1.0821 | time: 16775.66 | tok/s: 32025.742301 | lr: 0.006834
step:     8130 | loss:   2.9977 | norm:   0.9856 | time: 16796.21 | tok/s: 32029.921887 | lr: 0.006721
step:     8140 | loss:   3.0624 | norm:   0.9876 | time: 16816.76 | tok/s: 32034.251895 | lr: 0.006608
step:     8150 | loss:   2.9719 | norm:   1.0300 | time: 16837.30 | tok/s: 32020.821491 | lr: 0.006495
step:     8160 | loss:   2.9972 | norm:   1.3289 | time: 16857.84 | tok/s: 32020.989348 | lr: 0.006382
step:     8170 | loss:   2.9475 | norm:   1.0918 | time: 16878.39 | tok/s: 32008.505578 | lr: 0.006269
step:     8180 | loss:   3.2589 | norm:   1.1381 | time: 16898.92 | tok/s: 32033.057293 | lr: 0.006156
step:     8190 | loss:   3.0282 | norm:   0.9446 | time: 16919.47 | tok/s: 32016.457822 | lr: 0.006043
step:     8200 | loss:   3.1213 | norm:   1.0459 | time: 16940.01 | tok/s: 31965.178871 | lr: 0.005930
step:     8210 | loss:   3.0066 | norm:   0.9490 | time: 16960.56 | tok/s: 32028.544742 | lr: 0.005817
step:     8220 | loss:   3.0349 | norm:   0.9120 | time: 16981.11 | tok/s: 32007.387436 | lr: 0.005704
step:     8230 | loss:   2.9449 | norm:   0.9104 | time: 17001.65 | tok/s: 32038.739913 | lr: 0.005591
step:     8240 | loss:   2.9753 | norm:   0.9540 | time: 17022.20 | tok/s: 32030.903502 | lr: 0.005478
step:     8250 | loss:   2.8030 | norm:   0.9018 | time: 17042.75 | tok/s: 32025.324403 | lr: 0.005365
step:     8260 | loss:   2.8319 | norm:   0.9271 | time: 17063.28 | tok/s: 32030.410821 | lr: 0.005252
step:     8270 | loss:   2.8238 | norm:   0.9824 | time: 17083.84 | tok/s: 31998.106145 | lr: 0.005139
step:     8280 | loss:   2.8851 | norm:   0.8478 | time: 17104.39 | tok/s: 32007.439614 | lr: 0.005026
step:     8290 | loss:   2.8415 | norm:   0.7765 | time: 17124.93 | tok/s: 32040.304668 | lr: 0.004913
step:     8300 | loss:   2.9498 | norm:   0.8811 | time: 17145.46 | tok/s: 32033.232744 | lr: 0.004800
step:     8310 | loss:   2.9226 | norm:   0.7266 | time: 17166.00 | tok/s: 32015.365226 | lr: 0.004687
step:     8320 | loss:   2.8925 | norm:   0.8603 | time: 17186.55 | tok/s: 32031.407396 | lr: 0.004574
step:     8330 | loss:   2.7858 | norm:   0.8179 | time: 17207.09 | tok/s: 32014.559811 | lr: 0.004461
step:     8340 | loss:   2.7897 | norm:   0.8060 | time: 17227.64 | tok/s: 32017.431153 | lr: 0.004348
step:     8350 | loss:   2.7813 | norm:   0.7787 | time: 17248.18 | tok/s: 32018.818531 | lr: 0.004235
step:     8360 | loss:   2.9248 | norm:   0.9106 | time: 17268.72 | tok/s: 32007.573787 | lr: 0.004122
step:     8370 | loss:   2.8934 | norm:   0.8940 | time: 17289.27 | tok/s: 32026.514696 | lr: 0.004009
step:     8380 | loss:   2.9987 | norm:   0.9437 | time: 17309.82 | tok/s: 32034.979899 | lr: 0.003896
step:     8390 | loss:   2.9294 | norm:   0.8616 | time: 17330.37 | tok/s: 32015.827613 | lr: 0.003783
step:     8400 | loss:   2.9026 | norm:   0.9642 | time: 17350.91 | tok/s: 32029.279951 | lr: 0.003670
step:     8410 | loss:   2.9816 | norm:   0.8454 | time: 17371.45 | tok/s: 32013.124333 | lr: 0.003557
step:     8420 | loss:   3.0033 | norm:   0.7483 | time: 17391.99 | tok/s: 32001.794171 | lr: 0.003444
step:     8430 | loss:   2.8885 | norm:   0.8025 | time: 17412.53 | tok/s: 32030.093572 | lr: 0.003331
step:     8440 | loss:   3.0227 | norm:   0.7856 | time: 17433.07 | tok/s: 32019.060962 | lr: 0.003218
step:     8450 | loss:   2.8141 | norm:   0.8427 | time: 17453.61 | tok/s: 32034.184696 | lr: 0.003105
step:     8460 | loss:   2.9400 | norm:   1.1350 | time: 17474.15 | tok/s: 32047.021031 | lr: 0.002992
step:     8470 | loss:   2.8986 | norm:   0.6696 | time: 17494.68 | tok/s: 32040.805123 | lr: 0.002879
step:     8480 | loss:   2.8804 | norm:   0.6858 | time: 17515.22 | tok/s: 32040.375627 | lr: 0.002766
step:     8490 | loss:   2.8560 | norm:   0.7705 | time: 17535.75 | tok/s: 31982.796892 | lr: 0.002653
step:     8500 | loss:   2.8597 | norm:   0.9266 | time: 17556.30 | tok/s: 32038.441171 | lr: 0.002540
step:     8510 | loss:   2.7441 | norm:   0.6660 | time: 17576.83 | tok/s: 32043.666233 | lr: 0.002427
step:     8520 | loss:   2.8007 | norm:   0.7357 | time: 17597.38 | tok/s: 32023.022425 | lr: 0.002314
step:     8530 | loss:   2.8323 | norm:   0.6322 | time: 17617.92 | tok/s: 32037.668200 | lr: 0.002201
step:     8540 | loss:   2.8241 | norm:   0.6671 | time: 17638.46 | tok/s: 32002.170472 | lr: 0.002088
step:     8550 | loss:   2.9330 | norm:   0.6770 | time: 17659.00 | tok/s: 32028.511155 | lr: 0.001975
step:     8560 | loss:   2.8474 | norm:   0.6329 | time: 17679.53 | tok/s: 32047.364769 | lr: 0.001863
step:     8570 | loss:   2.9237 | norm:   0.7258 | time: 17700.00 | tok/s: 32014.406936 | lr: 0.001750
step:     8580 | loss:   2.8755 | norm:   0.7028 | time: 17720.48 | tok/s: 31980.772641 | lr: 0.001637
step:     8590 | loss:   2.7514 | norm:   0.7131 | time: 17740.96 | tok/s: 32008.516760 | lr: 0.001525
step:     8600 | loss:   2.8260 | norm:   0.5797 | time: 17763.15 | tok/s: 32045.040942 | lr: 0.001403
step:     8610 | loss:   2.9824 | norm:   0.7109 | time: 17783.63 | tok/s: 31994.750407 | lr: 0.001290
step:     8620 | loss:   2.8996 | norm:   0.6679 | time: 17804.12 | tok/s: 32007.059462 | lr: 0.001177
step:     8630 | loss:   2.8651 | norm:   0.6892 | time: 17824.62 | tok/s: 31992.497505 | lr: 0.001065
step:     8640 | loss:   2.8042 | norm:   0.5615 | time: 17845.11 | tok/s: 31988.014986 | lr: 0.000952
step:     8650 | loss:   2.7499 | norm:   0.5778 | time: 17865.61 | tok/s: 32024.186430 | lr: 0.000839
step:     8660 | loss:   2.7267 | norm:   0.7132 | time: 17886.10 | tok/s: 31994.526965 | lr: 0.000726
step:     8670 | loss:   2.7675 | norm:   0.5699 | time: 17906.60 | tok/s: 32016.122204 | lr: 0.000614
step:     8680 | loss:   2.7970 | norm:   0.5652 | time: 17927.09 | tok/s: 32031.500711 | lr: 0.000501
step:     8690 | loss:   2.6990 | norm:   0.6133 | time: 17947.58 | tok/s: 32002.401473 | lr: 0.000388
step:     8700 | loss:   2.7282 | norm:   0.5481 | time: 17968.07 | tok/s: 31993.581093 | lr: 0.000276
step:     8710 | loss:   2.7041 | norm:   0.7127 | time: 17988.56 | tok/s: 31980.355915 | lr: 0.000163
